,title,text
51,Solaricks,"getting stranded remains citadel events previous episode rick morty rescued space beth brought home rick tries fix portal gun evil morty ’s sabotage resetting portal fluid accidentally causes glitch causes people used portals sent back original dimensions – includes jerry due events "" mortynight run "" gives summer instructions get back portal travelers zapped away : jerry dimension 5126 mix jerryboree morty prime dimension rick dimension c-137 .rick gathers materials needs old house conversing ai diane sanchez created "" haunt "" decides held death plan revenge long resolves move really settle smith family come care departing dimension wormhole created summer however ai suggests rick killed beth ( rick prime ) would also sent back original dimension rick ’s mistake portal fluid prime dimension morty encounters dad travels deaths beth summer adapted rick like nihilistic philosophy : rejects morty ’s attempts reconnect reminding abandoned dimension family twice rick arrives pick morty reveals prime dimension fact rick prime ’s home dimension rick originally settled hopes would one day catch returned break rick prime ’s lair finding either clone tube pre recordings rick prime mock rick goes offensive wanting revenge rick prime family morty convinces stand reminding family back different dimension worry about.space beth finds caught dispute beth summer summer trying bond space beth cool "" space mom "" pair beths argue raiding citadel fighting five dimensional monsters came wormhole though summer able convince back rick morty return save aliens retrieve jerry dimension 5126 turns dimension divorce jerry beth season 3 never happened smith family relationship pretty much season 2 making jerry appreciative brief period beth divorced leaving jerry scolds original family behavior proclaims interdimensional traveler.the family returns dimension c-131 encounter original jerry dimension brought back house taking shower upstairs waiting sort everything however accidentally unleashes cute deadly parasitic boogens named mr frundles takes world mere seconds forcing entire family plus space beth move toyet another replacement dimension coincidentally died exact moment "" natural "" causes – major difference residents dimension pronounce "" parmesan "" strangely new dimension beth space beth make peace morty asks rick used bait rick prime rick affirms rick prime simply care family remarking ways rick prime "" real deal"".in prime dimension jerry encounters none rick prime ( really lair ) inquires whereabouts rick morty jerry feigns interest alliance defeat two slashing rick prime ’s throat rick prime reveals regenerate quickly promptly shoots jerry expressing admiration jerry ’s unusual ruthlessness finishing wondering got back home prime dimension"
52,Rick: A Mort Well Lived,"rick morty summer trip blips chitz goes awry arcade overrun gang aliens morty playing roy : life well lived gang attacked becomes trapped game mind spread across various npcs forcing rick go game roy try get morty summer meantime instructed rick "" adie hard "" fight back aliens ( turns led certified expert ondie hard ) even though seen movie ultimately uses advantage taking aliens surprise following tropes used indie hard.inside game rick ( roy ) attempts explain npcs grandson stuck video game.the explanation develops new religion among multi morty population splinters different cults eventually leading religious wars order get morty game mind intact rick get mortys agree fly space beyond programmed edges game forcing reset eject minds back real bodies rick finds morty named marta full realization existence part morty ’s complete mind team take mission unite mortys.years pass within game manage get 92 % world ’s population agree leave remaining 8 % also long since realized video game refuse feel real rick actually contemptuous never said "" love "" morty decades game better living full life game marta morty asks rick tell loves morty agree leave rick ’s awkward hesitancy proves point decades pass time marta joins opposing side rejecting rick ’s attempts free eventually loses keep fighting morty npcs including father age die.even children decide join rick commands mortys leave game tells rick remain behind.the world ’s mortys board space ships fly space beyond game ’s borders.rick morty freed game injected real bodies time help summer manages one alien gang one last time reading plot summary ofdie hardand actually performing one tropes ( i.e. taping gun back ) three depart blitz chips revealed audience rick paid theroy : life well livedgame remain powered allow marta morty live rest life peace.in post credits scene gang aliens tries dodie hard 3 made difficult fact previous leader died playing hans gruber role blips chitz"
53,Bethic Twinstinct,following promise “ solaricks ” space beth comes back smith family house thanksgiving stay relationship beth develops bond bottle venusian wine eventually casual flirting develops full love affair summer morty notice first quickly become obsessed playing ultra realistic alien video game bid avoid thinking rick figures going tells beth understands ( done something similar years ) needs think affect family : morty summer quickly become concerned jerry previously claimed would kill beth left beth begins express doubts space beth admits affair front jerry promptly rolls pillbug ( protocol rick built would forgotten ) rick reveals jerry emerge pillbug choice trying force make things worse.while rick joins morty summer focusing realistic video games two beths soon find fundamental difference think jerry : space beth thinks pathetic would rather leave pillbug shell beth still loves tries encourage come eventually two beths decide wipe knowledge others ’ existence using rick ’s memory wiping machine despite rick pointing would leave rest family deal knowledge happened jerry overhearing leaves shell declares let lobotomize says still leaving beth eventually emerges jerry upset two beths hooked behind back fact actually quite enjoys cuckolded rick morty summer uncomfortably listen dining room table jerry two beths increasingly sexual conversation culminates three hooking rick forced calm morty summer finally break situation.space beth bids family goodbye promising keep eye space grandson rick quickly gets rid venusian wine apparently caused two beths fall other.during post credits scene jerry visits jerryboree apparent attempt pull love affair beth permitted receptionist due jerryboree issue past runs stray jerry streets similar desire two share quick kiss deciding curiosity satisfied quickly part ways
54,Night Family,"  beth trouble falling asleep due jerry ’s snoring tries sleep couch however startled rick crunches floor living room rick leaves room without saying thing breakfast rick explains beth saw "" night person "" rick purchased machine called "" somnambulator "" goobie joob system allows program unconscious body things sleeps time awake result washboard abs thanks night rick working much naturally rest family want piece action request night versions rick initially refuses eventually gives in.at first family quite pleased night selves chores boring routines training bodies waking family use beth learns play trumpet summer learns spanish morty joins rick squats gets impressive abs ( two starting podcast subject ) jerry becomes pen pals night jerry however one day jerry tells rick request night summer day family start rinsing dishes using easier wash rick enraged request telling rest family intention whole point night people shit day people want next morning smith family wakes find dishes broken night selves defiance rick responds calling favor devil like alien another planet make unbreakable plates.that evening night family retaliates led night summer strap rick force eat leftover residue plates making vomit also get rid house ’s furnishings hide somnambulator prevent rick destroying ( would destroy night family ) taking declaration war rick creates suit keep summer awake go undercover evening find somnambulator destroy unfortunately fails night summer takes control summer night rick cuts day rick technology builds robots enslave day family.after days working slaves family able escape help night jerry ( friendship day jerry ) try escape range somnambulator ; however time one knocked tranquilized robots night versions take leaving others try wake leads car chase member family knocked awakened several times adding chaos confusion situation eventually night summer offers day rick truce ; ’ll let day family go promise rinse dishes day rick still refuses night family takes complete control.months later going several expensive vacations living lives luxury night family completely destitute realizing day family ones properly handled finances deciding control worth anymore night family destroy somnambulator release smith family everyone wakes disoriented rick checks see going discovers terrible news choco taco discontinued everyone ’s devastation"
55,Final DeSmithation,"smith family dining panda express discuss next day ’s trip zoo jerry complains place giving diarrhea although others point would happened eaten food meant animals meals family given fortune cookies summer pointing comes true cookie eaten first although rest family given generic meaningless ones jerry ’s fortune reads""you sex mother"",much everyone ’s shock dismay.jerry starts getting paranoid fortune might come true despite fact obviously would never sex mother beth implores ignore morty summer find hilarious begin poke fun jerry ’s nerves get worse mother starts calling since trying ignore begs rick investigate use science make impossible rick refuses stating using science make something impossible usually ends making possible.jerry tries taping genitals morty summer continues play various pranks jerry ( including hiding stuffed doll made look like jerry ’s mom wardrobe falls repeatedly making look like performing fellatio ) jerry becomes paranoid even starts dressing like morty since morty ’s mom beth space beth arrives pick family zoo trip rick asks jerry stay behind getting strange readings jerry ’s probability field regarding fortune rest family leave rick admits made strange readings get jerry going zoo admits much dislikes jerry right take seriously turning device rick startled find jerry ’s fortune registering decides run test getting two boxes holes writing jerry ’s mom ’s name one asking choose one hole would stick penis rick repeats test several times sometimes switching boxes worried jerry keeps picking mom box rick decides something would never willingly choose go panda express reasons someone trying get attention ( mentioning restaurant get liquor licence).arriving jerry announcing presence backroom staff finds shootout easily able handle killing employees however finds panda express staff actually running meth ring ( obviously rick mind due aversion concept laws ) nothing fortune cookies get usual distributor apologizing two remaining staff murdering colleagues ( accept saying part risk ) rick agrees turn cops exchange truck delivers fortune cookies.taking truck factory fortunes made find coming building way extravagant company makes something given away free entering dodging retinal scans find hundreds similar trucks cameras everywhere rick changes clothes blend calling eye thundera makes jerry look like assistant transformation sequence lifted sailor moon.while infiltrating factory pair quickly realize company controlling fate profit jerry wants rick blow factory rick would rather take factory instead soon run two security guards use emergency fortune cookies beat rick fight choice rick jumps air vent escape using jerry human shield jerry survived taken inside vent well ceo factory jennith padrow chunt sees photos jerry detects unresolved fortune tells guards get jerry ’s mother factory.while crawling air vent jerry expresses annoyance rick using human shield rick explains since jerry unresolved fortune literally die fortune fulfilled ( case sex mother ) two eventually find way room fortune cookies produced center room huge alien strapped ceiling fed glowing capsules pooping fortune cookies old man puts fortunes inside cookies rick explains jerry alien lockerean species feeds chaos particular lockerean digestive issue makes strip randomness away space time leaving behind super dense pockets energy form fortune cookies bend entropy towards definable outcomes old man introduces old man hucksbee explains fortune 500 ’s plan : increase value real fortunes mass producing many worthless ones old man hucksbee also apparently romanced lockerean wants escape factory put weird fortunes ( including jerry ’s ) cookies hopes someone would investigate factory find break free moment jennith padrow chunt arrive jerry ’s mother well many armed security guards.jennith knowing jerry immortal sex mother pushes mrs smith toward trying get sex jerry runs away rick fights soldiers special powers due ingesting fighting fortunes uses fortunes jumping boxes fortune cookies ingest random ones hoping find something good first batch really notable effects due mass produced worthless fortunes rick finds box "" blanks "" cookies without fortunes make effects upon consumption completely unpredictable settles force feeding soldiers blank fortunes order combat randomness rick eventually realizes jennith immortal fortune comes true become successful businesswoman ever fulfils fortune hacking goldman sachs finance company stealing trillions dollars purchasing everything jennith ’s company offers emptying accounts sending money back goldman sachs enraged jennith swallows many fortune cookies becomes blob like monster rick frees lockerean swallows jennith old man hucksbee.unfortunately chaos still yet running away mother jerry trips chaos capsule turns black hole rick grabs lockerean preventing sucked however sees jerry ’s mother getting foot caught sucked toward black hole jerry ’s pants also get sucked getting sucked straight towards rick lets go lockerean grab blank fortune use cybernetic implant print "" jerry sex mom "" last second swoops launches fortune jerry ’s mouth causing black hole disappear genitals make contact.when rick jerry arrive home jerry gives rick last real fortune cookie handwritten note says "" thank "" rick makes lightly chastises wasting appreciates sentiment jerry thanks rick refers friend greatly angers rick earlier eaten fortune cookie fortune saying "" make new friend "" batch mass produce cookies referring rick friend jerry accidentally destroyed rick ’s immortality jerry tries play friendship fate still control causes rick slap face causing cry rick apologizes jerry forgives two head inside.in post credits scene morty summer beth space beth zoo ’s gift shop morty watching ad zoo targeted zebras humans zoo started eating zebra food leaving zebras starve fighting killing morty starts confused purpose ad zebra food gift shop deducing ones zoo human zoo"
56,JuRicksic Mort,"morty late school asks rick help arrive time rick tries using portal gun working fixing however portal gun still somewhat unusable summon cthulhu -like beast rick drives decides simply drive morty school way morty brings portal gun rick tells every time someone brings portal gun demotivates fix "" process"".when morty arrives school mysterious giant spaceships land everywhere earth spaceships contain dinosaurs shocked find dinosaurs went extinct earth evolved monkeys rule planet dinosaurs left earth world utopia technology used good living creatures technology advanced decided travel distant corners galaxy helping planets achieve level peace however upon return see humanity use technology building utopia decide take matters hands un meeting three leaders dinosaurs — tyrannosaurus brachiosaurus triceratops — convince planet ’s leaders take vacation enjoy life change world better dinosaurs end world hunger remove necessity jobs solve humanity ’s problems.everyone free enjoy lives morty summer beth eventually get bored nothing anymore jerry finally manages publish book titled "" never trying never fails "" president phone calls rick meets restaurant called "" bar beau q "" president tired nothing day asks rick get rid dinosaurs however dinosaurs ’ presence affect rick since used living responsibility free president makes deal rick : gets rid dinosaurs rick host 95th annual academy awards rick accepts.rick morty meet dinosaurs ’ three leaders rick introduces powerful human alive tells dinosaurs willing share secrets interdimensional travel spread culture across universes dinosaurs respond saying discovered interdimensional travel years ago strict "" one universe "" policy also tell rick portal travel method sub optimal give improved portal pistol even volunteer close interdimensional rift evil morty left behind sending rick morty back house rick gets enraged destroys portal pistol decides travel planets dinosaurs previously travelled to.while going morty planets rick finds every planet used contain dinosaurs wiped giant meteors planet different species explanations craters dinosaur fossils — dinosaurs using craters amphitheaters using skate parks turns evolution dinosaurs morally perfect creatures led universe seek balance devolving creatures wreak havoc across galaxy creatures sentient meteors seek nemesis : dinosaurs.back earth dinosaurs turn jerry ’s book manual humanity survive lack problems unfortunately jerry get credit dinosaurs believe manual ’s author simply wants spread word expecting credit rick morty arrive back earth rick reveals screaming meteor headed causing entire human population revolt dinosaurs.after spending time devising solution meteor problem require violence dinosaurs decide leave earth good planet reverts back old state war crime hunger pollution destruction natural resources people content though many troubles distract emptiness existence rick celebrates victory 95th annual academy awards still learns backstage dinosaurs mars ready sacrifice meteors leaves hurry.rick travels mars claims wait killer meteor dinosaurs risking life pettiness meteor rapidly approaching dinosaurs attempt teleport rick away dino proofed dinosaurs distressed thought meteor killing human eventually one dinosaurs resorts destroying rock get rick back dinosaurs close rift central finite curve rick yells despair rift could used milked whole season "" like three episode arc least "" making subtle reference gravity falls ’ event weirdmageddon ultimately channels energy fixing portal gun jerry tries write second book.in post credits scene dinosaurs another unknown planet actually use crater skate park"
57,Full Meta Jackrick,episode starts recap sequence rick suspects something wrong soon rick morty confronted previous leon creature injects venom prey also recap sequence rick morty counteract leon ’s toxins fly opening title sequence morty asking going escpaing leon grabbed rick tells morty listen meta leon tries kill morty gun rick tackles flying away shot rick wounding leon escapes meta layer fourth wall knowing danger letting leon escape rick takes morty meta layer meta reality.they manage get leon leon summons jesus christ turn summons story lord managed escape story train story lord reveals grown weary someone duo previously fought plans obtain motivation order fictional character jesus battles rick morty story lord openly betrays jesus much latter ’s disbelief ambushed previous leon traps recap venom rick knocks leon intending take self referential six two leon arrive groups ’ fortress clash members ; miss lead ( establishes expectations subverts ) flash back ( enters observes past events ) connie tinuityerror ( warps reality making inconsistent past ) protago nick ( makes character protagonist ) mr twist ( creates plot twists ) mr twist manages capture rick morty morty frees releasing pins mr twist ’s smash cut grenades heading dungeons rick intends free rhett caan powerful character ability warp reality words broking deal rhett caan rick frees cell self referential six arrive immediately regrets decision rhett caan kills connie coffee paralyzes mr twist removing bones rick morty start run rhett caan places fortress void turns fortress orange.meanwhile story lord teleports citadel toyz llc company makes story trains confronts creator jan reveals character flawed beginning company use used irritated story lord take jan order get motivation.back meta reality rick morty stuck frozen wasteland narrative less void thanks rhett caan saved joseph campbell also saved previous leon.in post credit scene tag man another meta reality character possible member self referential six fights arena easily destroys opponents noting misses wife
58,Analyze Piss,"somewhat unsuccessful battle mr nimbus rick morty find confronted various random "" 90s goofball supervillains "" get rick morty urges rick go therapy figure causing many random villains want fight dr wong hears rick suggests simply ignore giving assignment prove wrong scientific evidence rick takes assignment family initially commends new villain name pissmaster arrives smith residence starts bullying family including crude remarks towards summer jerry fed rick ’s lack action confronts pissmaster instead beating man submission neighbors film ordeal.jerry soon dubbed hero actions approached join intergalactic council heroes centerpiece ( sticky ) orb power unsure orb jerry recruits rick ’s help latter reluctantly builds exo suit harnesses orb ’s powers jerry quickly becomes intergalactic hero suit making rick jealous confronts dr wong claiming advice work dr wong points interfering galactic affairs rick gotten wanted : unburdened needing prove power people thus interfere rest galaxy.at first rick relieved soon finds bored hearing pissmaster considered laughing stock universe rick finds sympathizing thwarted enemy decides reach however upon arriving pissmaster ’s home rick horrified learn committed suicide note claiming jerry rick resolves redeem pissmaster eyes family public disguising pissmaster committing various heroic deeds planning culminate pissmaster heroically sacrificing – surprise admittedly puzzled dr wong voices long makes happy worth actions catch attention council causes shift opinion jerry due ( warranted ) dislike pissmaster.the council forces jerry grant pissmaster orb power jerry forcefully attempts interfering rick ’s plans ultimately revealing identity family fed two ’s behavior council retracts offer ejects jerry council wanting reveal pissmaster killed jerry rick claims pissmaster whole time family accepts despite obvious inconsistencies however get home rick panics shows morty real pissmaster ’s suicide note morty refuses keep secret promptly tells whole family proceed berate rick actions jerry horrified heroic actions led someone commit suicide episode ends.in post credits scene council discusses invite replace jerry eventually settling mr nimbus"
59,A Rick in King Mortur's Mort,"morty drags rick galactic pop restaurant located asteroid rick ’s displeasure waiting line morty picks dropped sandwich two armored knights tries return politely declining offer keep sandwich since prefers stand line one knights sir helios offers morty sword title knight sun rick discourages morty taking morty gets pressured knights various aliens offering take instead go ahead take sword sir helios dubs morty "" sir mortaniel "" kills sword rick watches bewilderment morty abruptly transported knight sun questions aliens simply eating dropped food one patrons reveals paid pop stand drive business rick suspected.morty arrives sun find contains medieval like feudalist society living massive walkway agrees encouragement knights king sun join immortal learns requirement new knights cut penis promptly declares longer interested knights ’ shock rick arrives help morty get situation king sun demands morty best combat wishes leave rick gives morty ai sword allows morty defeat king easily however backfires king relinquishes crown solar scepter declaring morty king sun also killing knights hail "" king mortaniel "" rick morty promptly leave portal.back garage morty expects rick rub recent debacle face surprise rick decides claiming morty ignoring pop made realize low let morty ’s opinion get agrees 22 % nicer morty least one adventure moment interrupted arrival knights sun whose duty follow day continue trail morty even smith family breakfast knights explain king meant protect solar scepter planets solar system orbit keep sun morty promptly reveals true explaining basic physics solar system knights revealing scepter earth knights angered cut penises nothing march huff first seems morty successfully used science logic destroy religion whole family praises however celebration interrupted sky changing color electricity malfunctioning one knights missed everything went bathroom explains sons moon attacking sun held series interplanetary treaties long knights stay together awkwardly backs house upon realizing happened.rick morty arrive neutral zone find representatives various planets ’ rulers arguing sudden disappearance knights sun morty tries interrupt authority king sun magic hag reveals council knights disbanded lithdor one viscounts venus questions morty ’s legitimacy morty tries prove revealing scepter rather quickly learn knights ’ claim planets orbit around symbolic : scepter actually denotes rules solar system rulers planets promptly start fighting rick morty make escape.a bloody solar war breaks across solar system rick uses technology protect earth morty suggests try jumping universes rick proposes actually commit universe try something else morty finally explodes accusing rick pulling another "" vat acid "" rub morty wrong face rick reiterates trying better leading morty suspect robot clone rick brushes accusation encourages morty think something morty tracks knights sun try get return sun knights become addicted heroin despair loss purpose refuse return sun morty offers cut penis point would pointless longer needs king : morty promises anyway convinces privately course morty distraught rick pulls aside promises help actually cut using multiple fail-safes.the knights sun reunite prompting planets declare end war however lithdor suspects trickery comes walkway oversee "" stumping king ’s stem "" first morty step machine scans "" nanotechnological hologram dicks "" rick accounted morty steps ease lithdor morty step second machine checks "" emergency clone dicks "" morty quickly throws away stepping machine passes third test old hag reveals presence "" prosthetic / witchcraft dick "" throws away alternatives exhausted rick morty promptly make run escape rick applauds morty standing ground trying solve problem however stuck ledge surface sun realize need pull last option rick reluctant morty accepts chance promptly leap surface sun.one knights shown telling story "" king morty molten "" rick ’s death leaping sun pages telling bones floated top even checked died real sun vat fake sun prompted knights finally away "" stem stumping "" revealed rick morty snuck back walkway learn happened gone despite morty pointing risking ruining whole escape coming back one pages walks realizes morty alive easily convinced tell anyone morty points thing come revealing survival page cut penis.in post credit scene special agent mongo bongo arrests hot dog vendor restaurant asteroid illegal hot dog trafficking finding hot dogs another area releases hot dogs beach captured bird"
60,Ricktional Mortpoon's Rickmas Mortcation,christmas day uncharacteristically generous rick gives family including space beth gifts multiverse family enamored rick ’s changed outlook morty receives star wars lightsaber overwhelmed excitement races garage practice lightsaber skills rick unfortunately morty loses grip saber unsheathing sending careening air land perfectly vertical blade facing downward ground morty dives desperately hilt light saber slides downward floor sight.rick morty rush garage floor hatch rick ’s secret elevator desperate attempt catch seize falling lightsaber falls past last underground level rick ’s multilevel compound.morty leads elevator level 10 subbasement amidst rick ’s suspicious unexplained protests level doors open upon secret lab encounter disheveled unkempt looking rick morty learns rick accompanying one uncharacteristically nice family last months fact robot morty becomes enraged rick explains took family knights sun episode order dedicate pursuit rick prime rick admits ashamed inability move past vendetta built robot rickbot hide himself.the lightsaber falls ceiling disappears ground parties engrossed heated discussion anything despite betrayal forgetting lightsaber morty decides keep rickbot secret leaves real rick alone lab.morty rickbot return living room watch extended version miracle 34th street rest family suddenly presidential chopper lands lawn president arrives berate morty dropping lightsaber ground president informs morty lightsaber heading straight planet ’s core lightsaber powered kyber crystals impact core destroy earth morty tearfully apologizes calls worst christmas ever president reassures morty together able recover saber save earth.morty leads president rick ’s lair portal set allowing team scientists military personnel congregate presidential briefing president informs crew impending catastrophe rick interrupts briefing orders everyone leave claiming take care destroying lightsaber morty president insist taking care arguing saber saved returned morty shortly thereafter president realizes due blatant incompetence team plan using drill ship recover saber undoubtedly fail thus caves asks rick help rick agrees orders ai powered lightsaber making target destroy morty ’s falling lightsaber unfortunately annoyed rick ’s constant requests status updates ai powered lighsaber defects diverts course winds italy chaotically murdering several people.meanwhile living room rest family including rickbot grown tired inanity extended version jerry ’s favorite movie decide play christmas game ostensibly troubled predicament required love respect family time lie robot rickbot suggest play game hopes enable discover robot family none wiser continues voice adoration rick ’s new positive attitude.back rick ’s lair rick finishes modifying science team ’s drill ship make fast enough reach falling saber time avoid earth ’s annihilation morty rejects rick ’s offer accompany voyage makes clear want rick around anymore insisting seriousness rick ’s betrayal rick launches diatribe admitting part reason replaced rickbot morty dismissed boring insignificant joining knights sun rick felt betrayed admits regrets ever letting anyone personal life rick storms morty president man drill ship start drilling towards falling lightsaber team manages recover lightsaber returns surface celebrate however president takes lightsaber away morty declaring entitled due raised ultimately betrayed star wars franchise morty fuming feeling betrayed trusted mentor.back smith ’s dining room jerry invites rickbot cut christmas ham angry morty enters garage reveals rick robot furious entire family proceeds decapitate dismember rickbot rickbot serenely welcomes death finally relieved life deceiving ones loves.meanwhile president returns oval office newly acquired lightsaber like morty swings wildly accidentally throws away saber ultimately landing perfectly vertical office ’s floor slipping sight.now living room smith ’s top christmas tree rickbot ’s decapitated head emergency presidential address appears tv president warns nation morty smith dropped lightsaber rapidly falling towards earth ’s core ultimately cause earth explode president accidentally reveals safely sheltered spacestation orbiting earth recourse save world smiths reactivate rickbot ’s head.in lab real rick dismantles one rick prime ’s killbot drones uses uncover rick prime ’s location unexpectedly computer reveals rick prime located multiple locations.in space station president learns hastily reassembled rickbot successfully saved earth morty ’s falling saber suddenly lightsaber blade cuts office door creating hole rickbot morty emerge revengeful duo chase president star wars themed room fend small contingent droids set upon overtake gatling saber gun wielding president morty acquires saber gun fires upon president rickbot disguising deliberate suicide attempt heroic sacrifice jumps front president absorbs five saber bullets chest saving president saber bullets fall rickbot ’s chest land perfectly vertical space station floor blowing hole vacuum space sucks morty president slowly dying rickbot floor ejected space portal appears way fall land next disgruntled rick garage earth rickbot dies telling morty rick created cares family.after president sees remorseful rick invites morty lab shares progress quest find rick prime rick discovered rick prime located simultaneously hundreds different locations multiverse tells morty next season dedicated painful adventure yet namely obsessive search crafty nemesis.in tag alarmingly muscular mr poopybutthole finishes watching episode fitness studio tells audience trying rebound divorce weightlifting breaks legs trying squat handle mr poopybutthole cries ex wife trainer
61,How Poopy Got His Poop Back,episode starts cold open smith family without rick complaining mr poopybutthole living home house guest woman sold drugs came said said others cash beth angrily orders morty get rick comes confront mr poopybutthole ( completly wasted ) explains viewer life went downhill ever since beth shot losing job wife son leaving excitedly announcing start season 7.meanwhile lab rick continuing search rick prime morty arrives tells mr poopybutthole initially planning use robo ghost scare away talking family decides call friends help solve problem calls gearhead squanchy birdperson ( wants break taking care birddaughter ) next door neighbor gene ( accidentally leaves lawnmower leaving group)in post credit scene group policemen attempt stop gene ’s lawnmower causing havoc since left sheriff attempts shoot gun gets run killed runs gas immediately realizing sheriff died nothing others decide tell family happened
62,The Jerrick Trap,"rick fixing flying saucer garage jerry comes asking help jerry ’s rake gone missing thinks neighbor gene previously borrowed rake lying still rick offers gun help jerry insults rick claiming naturally superior intellect completely wasted reprehensible personality taking offense idea simply born smart implication effort dedication played part achievements rick decides swap minds insert rick ’s mind jerry ’s brain jerry ’s mind rick ’s brain find together true meaning waste upon swapping minds rick jerry ’s body nervous breakdown blows brains onto garage shelf walls [ 3 ] jerry unable control rick ’s cyborg body accidentally kills jet pack misfires detecting emergency garage ’s ai system begins reassemble revive them.on alien asteroid morty getting kidnapped low level thugs employment galactic mobster chuxly latter realizes men responsible detaining morty smith known sidekick mercilessly dangerous rick sanchez chuxly fearful wrath transgression could incur bends backwards make morty feel comfortable.back garage rick jerry reassembled revived find share significant portions ’s brain personalities merged ; think rick jerry bicker one fix issue jerry rick receives phone call anxious chuxly attempts explain misunderstanding surrounding morty ’s kidnapping cringy confusing exchange chuxly merged personas rick jerry jerry rick menacingly tell chuxly way.still bickering mixed rick jerry crash chaotically chuxly ’s clubhouse make disorganized threats mobster sensing lack coherence weakness mixed pair gangsters seize opportunity attack threat common enemy shared care morty empower duo cooperate fight back take thugs ultimately run rick ’s modified conehead chuxly ’s torso kindling friendship shared passion creatively destroying opponents return home morty beth discovers state father husband grows worried duo comfortable mixed state new found friendship goes bed rick jerry jerry rick assemble equipment required reorganize persons next day however beth wakes find note suggesting rick jerry jerry rick left family.in near future rick jerry jerry rick pseudonyms burger fries become rowdy unstoppable crime team leaving death destruction burgers wake rest smith family hoping catch duo convince return home follow trails criminal activity unfortunately search leads trap set vengeful ( still alive ) chuxly family taken hostage chuxly calls burgers fries extort give crime boss exchange family burger fries decide go rescue family resolve "" right "" deploying "" best idea"".rick jerry jerry rick ’s space ship chaotically crashes factory smith ’s held captive everyone ’s surprise duo emerges smoke rubble fused together single entity jerricky jerricky sets family free together fight murder mobsters minions return home.back home family convenes garage jerricky announces leaving ; fused feels attachment family constitutive personas claiming needs love neighbor gene enters garage return rake along uninterested jerricky throws rake floor upon turning leave jerricky accidentally steps head rake causing handle swing hit heads causes personas rick jerry unmerge rick reveals individual personas still intact trapped inside jerricky indeed saved preserved memory rick rick implores morty find way unfuse merged body.at dinner table little later everything back normal rick jerry seated usual seats table.having learned nothing shared experience resume quarrels though rest family glad back.in tag memory rick trapped within jerry ’s mind conspires escape unfortunately future son law appears believe electronic devices operate gears springs memory rick unable find resources needed ao able make lawn ornaments sculptures bide time"
63,Air Force Wong,"rick therapy dr wong gets call president curtis needs help take loch ness monster relocated lake erie curtis begins fall love dr wong much rick ’s disdain interfere.sometime later rick gets another call president curtis morty watching interdimensional cable curtis tells heard reports rise cult virginia need rick ’s help investigate however sees dr wong also brought along raising rick ’s suspicions curtis wong dating.turns virginia sex cult instead unity ( rick ’s ex lover ) taken state virginia despite rick claiming agreed unity would take earth rick begins un assimilate people virginia spraying "" seperation "" scent picked breaking unity.as rick taking back virginia finds andre ( mr president ) helen ( dr wong ) first name basis.unity tries explain rick worried rick hearing going rick prime yet mentions left many voicemails attempt contact him.after escaping virginia rick andre secure virginia "" energy dome "" unity control virginia though existance dome brings president ’s approval ratings rick andre begin get argument helen unity approaches earth space vessel.rick gets argument unity space video call claiming trust anymore saying : "" ghosted focus work work absorb universe ; universe please go goodbye "" distraught unity departs rick states disaproving andre helen ’s relationship leaves home shortly afterwards helen says longer interested andre also leaves.rick snaps summer gets home claiming need boundaries summer responds slamming door calling "" fuckface "" rick murmurs apology.after apologizing mentally mother andre proceeds take stasis hivemind virginia back home rick sees president tv using hive mind improve ratings rick informs unity reluctantly takes america help dr wong releases andre.after returning home rick checks voicemail revealing unity left four voice messages checking ( fifth message scientology member rick immediately deletes ) making rick realize unity invaded virginia thought later night rick visits president white house shares drinks latter deciding needs get therapy.in post credit scene mr stabbythe talk show host appeared earlier interdimensional cable talk show called garry live garry questions mr stabby killed audience 58,000 people arms mr stabby replies despite risks people still voluntary attend viewings everyone still talks day"
